id_venta,fecha,id_cliente,id_producto,id_agente,zona,cantidad,precio_unitario,descuento_pct,monto_total,tipo_pago,estado
VT002840,2023-11-10,CL0240,PR023,AG008,NOA,1,118682.57,0.0,118682.57,Tarjeta de crédito,Completada
VT002841,2023-11-23,CL0500,PR004,AG011,Patagonia,1,90559.57,0.0,90559.57,Transferencia,Completada
VT002842,2024-08-14,CL0437,PR003,AG001,AMBA,1,174756.2,0.0,174756.2,Tarjeta de crédito,Completada
VT002843,2024-11-25,CL0468,PR026,AG014,Cuyo,1,22462.92,0.0,22462.92,Efectivo,Completada
VT002844,2024-12-10,CL0314,PR022,AG003,AMBA,2,259722.29,0.0,519444.58,Tarjeta de crédito,Completada
VT002845,2024-04-05,CL0431,PR029,AG015,AMBA,10,3266.26,0.1,32662.56,Transferencia,Completada
VT002846,2023-11-02,CL0164,PR019,AG002,AMBA,1,4375.63,0.0,4375.63,Transferencia,Completada
VT002847,2024-09-09,CL0017,PR019,AG005,Centro,1,4434.09,0.0,4434.09,Transferencia,Completada
VT002848,2023-08-14,CL0460,PR025,AG003,AMBA,1,28429.18,0.0,28429.18,Tarjeta de crédito,Completada
VT002849,2024-03-26,CL0109,PR013,AG003,AMBA,2,338085.78,0.0,676171.56,Tarjeta de crédito,Completada
VT002850,2023-11-03,CL0364,PR002,AG011,Patagonia,1,266643.7,0.0,266643.7,Transferencia,Completada
VT002851,2024-06-03,CL0329,PR009,AG009,NOA,1,313130.85,0.0,313130.85,Cheque,Completada
VT002852,2023-08-03,CL0082,PR009,AG015,AMBA,3,333529.11,0.0,1000587.32,Efectivo,Anulada
VT002853,2023-06-22,CL0098,PR014,AG006,Centro,1,78130.28,0.0,78130.28,Transferencia,Completada
VT002854,2024-11-25,CL0167,PR030,AG004,AMBA,3,4534.49,0.0,13603.47,Tarjeta de crédito,Completada
VT002855,2023-04-10,CL0378,PR027,AG001,AMBA,3,8692.23,0.0,26076.7,Efectivo,Completada
VT002856,2024-02-07,CL0026,PR029,AG015,AMBA,2,3349.39,0.0,6698.78,Efectivo,Completada
VT002857,2023-07-18,CL0200,PR030,AG006,Centro,3,4520.03,0.0,13560.08,Transferencia,Completada
VT002858,2023-02-09,CL0332,PR017,AG008,NOA,3,3293.63,0.0,9880.89,Cheque,Completada
VT002859,2023-02-07,CL0088,PR008,AG004,AMBA,1,157321.42,0.0,157321.42,Efectivo,Completada
VT002860,2023-06-08,CL0064,PR020,AG006,Centro,20,4895.5,0.15,97909.97,Transferencia,Completada
VT002861,2024-10-29,CL0194,PR028,AG014,Cuyo,2,12108.37,0.0,24216.75,Cheque,Completada
VT002862,2023-09-08,CL0145,PR018,AG002,AMBA,3,2796.53,0.0,8389.6,Transferencia,Completada
VT002863,2024-12-10,CL0326,PR018,AG003,AMBA,2,2859.4,0.0,5718.79,Tarjeta de crédito,Completada
VT002864,2024-04-09,CL0483,PR005,AG002,AMBA,1,24824.72,0.0,24824.72,Efectivo,Completada
VT002865,2023-12-18,CL0003,PR017,AG010,NEA,3,3350.14,0.0,10050.43,Cheque,Completada
VT002866,2024-04-08,CL0451,PR016,AG001,AMBA,5,7749.51,0.05,38747.57,Efectivo,Completada
VT002867,2024-02-16,CL0214,PR015,AG001,AMBA,1,94237.29,0.0,94237.29,Tarjeta de crédito,Completada
VT002868,2024-08-16,CL0331,PR029,AG003,AMBA,5,3307.34,0.05,16536.68,Transferencia,Completada
VT002869,2023-09-08,CL0426,PR003,AG005,Centro,1,186110.91,0.0,186110.91,Transferencia,Completada
VT002870,2023-11-01,CL0287,PR030,AG004,AMBA,1,4619.58,0.0,4619.58,Tarjeta de crédito,Completada
VT002871,2024-11-12,CL0055,PR001,AG001,AMBA,2,464387.06,0.0,928774.11,Transferencia,Completada
VT002872,2024-12-06,CL0076,PR030,AG014,Cuyo,20,3752.17,0.15,75043.42,Cheque,Completada
VT002873,2024-11-12,CL0396,PR019,AG014,Cuyo,3,4393.21,0.0,13179.62,Transferencia,Completada
VT002874,2023-12-07,CL0115,PR025,AG003,AMBA,1,27523.51,0.0,27523.51,Tarjeta de crédito,Completada
VT002875,2024-09-03,CL0286,PR007,AG008,NOA,2,33470.14,0.0,66940.29,Cheque,Completada
VT002876,2024-01-11,CL0210,PR023,AG006,Centro,1,121326.7,0.0,121326.7,Tarjeta de crédito,Completada
VT002877,2024-01-30,CL0155,PR028,AG002,AMBA,5,11625.01,0.05,58125.05,Transferencia,Completada
VT002878,2023-07-03,CL0394,PR005,AG002,AMBA,1,24884.49,0.0,24884.49,Transferencia,Completada
VT002879,2024-04-16,CL0366,PR005,AG005,Centro,1,26220.36,0.0,26220.36,Cheque,Completada
VT002880,2023-06-19,CL0324,PR012,AG004,AMBA,5,163320.37,0.05,816601.83,Transferencia,Completada
VT002881,2023-10-17,CL0187,PR006,AG003,AMBA,1,12375.68,0.0,12375.68,Tarjeta de crédito,Completada
VT002882,2024-10-22,CL0113,PR004,AG010,NEA,1,96839.55,0.0,96839.55,Tarjeta de crédito,Completada
VT002883,2023-07-05,CL0258,PR024,AG005,Centro,1,43325.82,0.0,43325.82,Cheque,Completada
VT002884,2023-03-14,CL0409,PR008,AG007,Centro,3,152138.04,0.0,456414.11,Cheque,Completada
VT002885,2023-03-10,CL0289,PR023,AG002,AMBA,2,120392.56,0.0,240785.12,Transferencia,Completada
VT002886,2024-12-05,CL0483,PR028,AG005,Centro,2,11851.99,0.0,23703.97,Transferencia,Completada
VT002887,2024-02-07,CL0010,PR023,AG003,AMBA,2,114187.28,0.0,228374.56,Cheque,Completada
VT002888,2023-12-04,CL0499,PR005,AG005,Centro,1,24383.22,0.0,24383.22,Transferencia,Completada
VT002889,2024-09-24,CL0347,PR020,AG009,NOA,2,5759.15,0.0,11518.3,Transferencia,Completada
VT002890,2024-10-10,CL0418,PR016,AG009,NOA,10,7389.53,0.1,73895.28,Tarjeta de crédito,Completada
VT002891,2023-10-17,CL0169,PR015,AG003,AMBA,3,93623.09,0.0,280869.26,Transferencia,Completada
VT002892,2024-06-27,CL0254,PR013,AG008,NOA,1,348699.78,0.0,348699.78,Tarjeta de crédito,Completada
VT002893,2024-08-27,CL0399,PR029,AG013,Cuyo,5,3401.91,0.05,17009.54,Cheque,Completada
VT002894,2024-05-31,CL0380,PR026,AG007,Centro,5,21472.18,0.05,107360.88,Transferencia,Completada
VT002895,2023-05-22,CL0168,PR005,AG002,AMBA,1,25012.03,0.0,25012.03,Cheque,Completada
VT002896,2024-11-04,CL0165,PR018,AG008,NOA,3,2727.02,0.0,8181.05,Transferencia,Completada
VT002897,2024-03-06,CL0331,PR013,AG001,AMBA,2,348850.51,0.0,697701.02,Transferencia,Completada
VT002898,2023-09-08,CL0468,PR030,AG012,Patagonia,3,4328.3,0.0,12984.91,Transferencia,Completada
VT002899,2023-12-11,CL0215,PR030,AG005,Centro,3,4619.89,0.0,13859.68,Transferencia,Completada
VT002900,2023-02-08,CL0177,PR013,AG004,AMBA,1,349562.44,0.0,349562.44,Tarjeta de crédito,Completada
VT002901,2023-05-02,CL0448,PR015,AG001,AMBA,5,93605.35,0.05,468026.77,Cheque,Completada
VT002902,2024-08-22,CL0341,PR020,AG004,AMBA,10,5171.95,0.1,51719.45,Transferencia,Completada
VT002903,2023-01-02,CL0194,PR018,AG012,Patagonia,5,2586.43,0.05,12932.14,Transferencia,Completada
VT002904,2023-12-06,CL0037,PR008,AG001,AMBA,1,152696.25,0.0,152696.25,Transferencia,Completada
VT002905,2024-02-21,CL0361,PR023,AG005,Centro,1,120068.79,0.0,120068.79,Efectivo,Completada
VT002906,2023-02-27,CL0177,PR014,AG013,Cuyo,3,76369.49,0.0,229108.47,Tarjeta de crédito,Completada
VT002907,2024-12-19,CL0043,PR023,AG004,AMBA,2,125183.19,0.0,250366.37,Cheque,Completada
VT002908,2023-07-21,CL0310,PR016,AG004,AMBA,5,7990.53,0.05,39952.66,Efectivo,Completada
VT002909,2023-09-27,CL0165,PR025,AG006,Centro,1,27358.56,0.0,27358.56,Efectivo,Completada
VT002910,2023-09-27,CL0171,PR023,AG004,AMBA,1,122881.09,0.0,122881.09,Transferencia,Completada
VT002911,2023-07-26,CL0240,PR019,AG002,AMBA,1,4641.43,0.0,4641.43,Transferencia,Completada
VT002912,2023-01-03,CL0359,PR025,AG001,AMBA,2,27998.37,0.0,55996.73,Transferencia,Completada
VT002913,2024-07-25,CL0139,PR018,AG006,Centro,3,2691.56,0.0,8074.67,Transferencia,Completada
VT002914,2024-12-17,CL0046,PR005,AG013,Cuyo,1,24024.07,0.0,24024.07,Transferencia,Completada
VT002915,2023-07-20,CL0209,PR007,AG001,AMBA,2,35032.68,0.0,70065.37,Tarjeta de crédito,Completada
VT002916,2024-06-06,CL0035,PR009,AG002,AMBA,1,304578.86,0.0,304578.86,Tarjeta de crédito,Completada
VT002917,2024-08-05,CL0350,PR003,AG003,AMBA,1,184537.57,0.0,184537.57,Transferencia,Completada
VT002918,2024-10-17,CL0478,PR025,AG010,NEA,2,27200.39,0.0,54400.79,Transferencia,Completada
VT002919,2023-12-08,CL0329,PR016,AG003,AMBA,20,7274.69,0.15,145493.87,Transferencia,Completada
VT002920,2023-09-26,CL0139,PR004,AG012,Patagonia,1,93981.67,0.0,93981.67,Cheque,Completada
VT002921,2023-10-12,CL0091,PR027,AG001,AMBA,1,8494.35,0.0,8494.35,Cheque,Completada
VT002922,2024-07-12,CL0117,PR024,AG013,Cuyo,2,44592.35,0.0,89184.69,Efectivo,Completada
VT002923,2024-09-27,CL0111,PR017,AG006,Centro,10,2873.3,0.1,28733.05,Transferencia,Completada
VT002924,2023-06-14,CL0161,PR009,AG007,Centro,3,326502.52,0.0,979507.56,Tarjeta de crédito,Completada
VT002925,2023-11-10,CL0055,PR006,AG003,AMBA,1,11480.42,0.0,11480.42,Efectivo,Completada
VT002926,2024-11-15,CL0448,PR018,AG010,NEA,10,2483.92,0.1,24839.2,Transferencia,Completada
VT002927,2024-09-20,CL0445,PR028,AG002,AMBA,2,12438.38,0.0,24876.77,Cheque,Completada
VT002928,2024-12-25,CL0312,PR007,AG001,AMBA,3,36080.62,0.0,108241.86,Transferencia,Completada
VT002929,2024-08-14,CL0040,PR020,AG004,AMBA,5,5415.55,0.05,27077.73,Cheque,Completada
VT002930,2023-11-23,CL0402,PR030,AG011,Patagonia,1,4576.92,0.0,4576.92,Tarjeta de crédito,Completada
VT002931,2024-04-16,CL0040,PR022,AG009,NOA,1,237986.88,0.0,237986.88,Efectivo,Completada
VT002932,2024-06-05,CL0060,PR017,AG005,Centro,5,3015.3,0.05,15076.52,Tarjeta de crédito,Completada
VT002933,2023-03-20,CL0165,PR026,AG006,Centro,5,20833.82,0.05,104169.11,Efectivo,Completada
VT002934,2024-03-11,CL0212,PR027,AG001,AMBA,1,8615.54,0.0,8615.54,Transferencia,Completada
VT002935,2024-07-10,CL0177,PR020,AG011,Patagonia,5,5503.91,0.05,27519.53,Tarjeta de crédito,Completada
VT002936,2023-06-02,CL0086,PR028,AG010,NEA,10,10456.09,0.1,104560.87,Tarjeta de crédito,Completada
VT002937,2024-09-03,CL0062,PR019,AG007,Centro,3,4512.23,0.0,13536.7,Transferencia,Completada
VT002938,2024-04-10,CL0431,PR028,AG005,Centro,2,12000.55,0.0,24001.1,Tarjeta de crédito,Completada
VT002939,2024-12-10,CL0181,PR030,AG014,Cuyo,5,4366.68,0.05,21833.4,Cheque,Completada
VT002940,2023-02-14,CL0109,PR018,AG012,Patagonia,10,2611.25,0.1,26112.47,Transferencia,Completada
VT002941,2023-08-25,CL0244,PR020,AG007,Centro,20,5148.64,0.15,102972.87,Transferencia,Completada
VT002942,2024-04-23,CL0024,PR021,AG003,AMBA,1,175321.77,0.0,175321.77,Transferencia,Completada
VT002943,2023-09-21,CL0304,PR027,AG007,Centro,2,8203.29,0.0,16406.57,Transferencia,Completada
VT002944,2024-07-15,CL0121,PR027,AG006,Centro,5,8199.55,0.05,40997.75,Cheque,Completada
VT002945,2024-08-16,CL0303,PR001,AG004,AMBA,1,467646.19,0.0,467646.19,Cheque,Completada
VT002946,2023-04-10,CL0311,PR026,AG003,AMBA,3,21051.84,0.0,63155.53,Transferencia,Completada
VT002947,2024-02-14,CL0404,PR027,AG004,AMBA,1,8196.71,0.0,8196.71,Cheque,Completada
VT002948,2024-02-09,CL0115,PR025,AG006,Centro,1,29084.82,0.0,29084.82,Efectivo,Completada
VT002949,2023-11-09,CL0232,PR025,AG004,AMBA,2,27164.83,0.0,54329.66,Transferencia,Completada
VT002950,2024-12-02,CL0479,PR002,AG002,AMBA,1,283830.06,0.0,283830.06,Cheque,Completada
VT002951,2024-10-04,CL0364,PR017,AG009,NOA,10,2827.22,0.1,28272.18,Tarjeta de crédito,Completada
VT002952,2024-07-01,CL0485,PR027,AG005,Centro,3,8831.82,0.0,26495.46,Cheque,Completada
VT002953,2024-07-15,CL0465,PR029,AG001,AMBA,5,3455.18,0.05,17275.88,Tarjeta de crédito,Completada
VT002954,2023-12-29,CL0310,PR009,AG003,AMBA,1,326109.89,0.0,326109.89,Transferencia,Completada
VT002955,2024-11-26,CL0131,PR020,AG012,Patagonia,1,6069.72,0.0,6069.72,Tarjeta de crédito,Completada
VT002956,2024-06-28,CL0378,PR027,AG009,NOA,2,8671.26,0.0,17342.52,Transferencia,Completada
VT002957,2024-07-25,CL0350,PR026,AG003,AMBA,1,22364.28,0.0,22364.28,Transferencia,Completada
VT002958,2024-10-25,CL0297,PR021,AG013,Cuyo,2,186428.81,0.0,372857.63,Transferencia,Completada
VT002959,2023-09-01,CL0350,PR001,AG001,AMBA,1,451028.89,0.0,451028.89,Transferencia,Completada
VT002960,2024-09-20,CL0311,PR026,AG014,Cuyo,5,20449.47,0.05,102247.33,Tarjeta de crédito,Completada
VT002961,2023-06-26,CL0259,PR027,AG002,AMBA,5,8256.31,0.05,41281.53,Tarjeta de crédito,Completada
VT002962,2023-10-26,CL0205,PR026,AG001,AMBA,3,23075.73,0.0,69227.18,Tarjeta de crédito,Completada
VT002963,2023-10-19,CL0029,PR026,AG004,AMBA,3,21085.88,0.0,63257.64,Tarjeta de crédito,Completada
VT002964,2024-12-23,CL0435,PR017,AG003,AMBA,2,3071.82,0.0,6143.64,Transferencia,Completada
VT002965,2024-10-23,CL0435,PR030,AG005,Centro,2,4332.54,0.0,8665.09,Transferencia,Completada
VT002966,2024-07-03,CL0301,PR026,AG010,NEA,3,22611.55,0.0,67834.64,Tarjeta de crédito,Completada
VT002967,2024-07-24,CL0134,PR020,AG011,Patagonia,1,6037.86,0.0,6037.86,Transferencia,Completada
VT002968,2024-03-25,CL0017,PR029,AG004,AMBA,1,3634.61,0.0,3634.61,Tarjeta de crédito,Completada
VT002969,2024-12-09,CL0002,PR029,AG004,AMBA,10,3147.59,0.1,31475.93,Tarjeta de crédito,Completada
VT002970,2024-01-30,CL0044,PR027,AG002,AMBA,5,8150.03,0.05,40750.13,Transferencia,Completada
VT002971,2023-11-16,CL0179,PR020,AG001,AMBA,2,5847.08,0.0,11694.17,Transferencia,Completada
VT002972,2023-05-30,CL0093,PR019,AG007,Centro,5,4245.07,0.05,21225.33,Efectivo,Completada
VT002973,2024-09-06,CL0132,PR014,AG001,AMBA,5,74639.31,0.05,373196.53,Transferencia,Completada
VT002974,2024-07-30,CL0351,PR009,AG008,NOA,1,321954.03,0.0,321954.03,Efectivo,Completada
VT002975,2023-11-17,CL0478,PR019,AG005,Centro,3,4665.64,0.0,13996.93,Transferencia,Completada
VT002976,2023-01-26,CL0103,PR020,AG002,AMBA,5,5761.21,0.05,28806.03,Transferencia,Completada
VT002977,2024-10-11,CL0234,PR009,AG005,Centro,1,316462.64,0.0,316462.64,Efectivo,Completada
VT002978,2023-01-12,CL0495,PR029,AG002,AMBA,20,2843.39,0.15,56867.87,Transferencia,Completada
VT002979,2024-07-05,CL0467,PR020,AG004,AMBA,1,5949.35,0.0,5949.35,Tarjeta de crédito,Completada
VT002980,2024-12-18,CL0177,PR019,AG010,NEA,2,4520.16,0.0,9040.32,Transferencia,Completada
VT002981,2023-12-18,CL0164,PR017,AG004,AMBA,1,3187.1,0.0,3187.1,Transferencia,Completada
VT002982,2023-07-31,CL0119,PR003,AG002,AMBA,1,174642.49,0.0,174642.49,Tarjeta de crédito,Completada
VT002983,2024-07-05,CL0080,PR028,AG008,NOA,3,12425.46,0.0,37276.38,Transferencia,Completada
VT002984,2024-09-30,CL0230,PR013,AG002,AMBA,2,338097.96,0.0,676195.92,Cheque,Completada
VT002985,2024-03-13,CL0172,PR022,AG009,NOA,1,260791.78,0.0,260791.78,Transferencia,Completada
VT002986,2024-12-17,CL0372,PR021,AG005,Centro,1,179469.83,0.0,179469.83,Transferencia,Completada
VT002987,2023-02-23,CL0118,PR020,AG004,AMBA,10,5203.34,0.1,52033.36,Transferencia,Completada
VT002988,2024-02-06,CL0369,PR019,AG011,Patagonia,5,4189.14,0.05,20945.71,Transferencia,Completada
VT002989,2024-07-17,CL0146,PR007,AG008,NOA,2,33440.27,0.0,66880.54,Efectivo,Completada
VT002990,2024-10-25,CL0300,PR010,AG001,AMBA,3,18483.5,0.0,55450.49,Transferencia,Completada
VT002991,2023-06-13,CL0321,PR019,AG003,AMBA,2,4617.39,0.0,9234.77,Transferencia,Anulada
VT002992,2024-09-17,CL0334,PR027,AG012,Patagonia,10,7353.88,0.1,73538.82,Tarjeta de crédito,Completada
VT002993,2024-03-18,CL0088,PR017,AG001,AMBA,10,2839.73,0.1,28397.3,Transferencia,Completada
VT002994,2023-11-24,CL0142,PR008,AG006,Centro,1,144186.31,0.0,144186.31,Efectivo,Completada
VT002995,2023-05-04,CL0121,PR004,AG008,NOA,2,99585.33,0.0,199170.66,Efectivo,Completada
VT002996,2024-10-28,CL0289,PR023,AG007,Centro,2,119298.44,0.0,238596.88,Transferencia,Completada
VT002997,2023-05-25,CL0045,PR017,AG009,NOA,20,2694.66,0.15,53893.27,Transferencia,Completada
VT002998,2023-10-02,CL0258,PR005,AG008,NOA,1,24602.35,0.0,24602.35,Tarjeta de crédito,Completada
VT002999,2023-09-15,CL0050,PR024,AG008,NOA,3,45566.76,0.0,136700.27,Cheque,Completada
VT003000,2024-10-31,CL0170,PR008,AG010,NEA,1,151862.69,0.0,151862.69,Tarjeta de crédito,Completada
VT003001,2024-06-13,CL0343,PR019,AG007,Centro,3,4297.3,0.0,12891.89,Transferencia,Completada
VT003002,2024-09-13,CL0204,PR012,AG004,AMBA,1,171346.24,0.0,171346.24,Tarjeta de crédito,Completada
VT003003,2023-08-14,CL0140,PR029,AG005,Centro,2,3583.85,0.0,7167.7,Transferencia,Completada
VT003004,2024-05-09,CL0312,PR008,AG008,NOA,1,150420.85,0.0,150420.85,Tarjeta de crédito,Completada
VT003005,2024-04-02,CL0371,PR017,AG012,Patagonia,5,3054.8,0.05,15274.0,Tarjeta de crédito,Completada
VT003006,2024-10-08,CL0126,PR030,AG003,AMBA,1,4438.5,0.0,4438.5,Transferencia,Completada
VT003007,2024-11-18,CL0151,PR013,AG003,AMBA,1,344496.37,0.0,344496.37,Tarjeta de crédito,Completada
VT003008,2023-01-12,CL0321,PR022,AG013,Cuyo,1,250328.84,0.0,250328.84,Tarjeta de crédito,Anulada
VT003009,2024-06-13,CL0480,PR013,AG006,Centro,1,358819.09,0.0,358819.09,Tarjeta de crédito,Anulada
VT003010,2023-02-23,CL0107,PR004,AG002,AMBA,1,94610.17,0.0,94610.17,Tarjeta de crédito,Completada
VT003011,2024-03-14,CL0328,PR021,AG007,Centro,2,183550.72,0.0,367101.44,Cheque,Completada
VT003012,2023-09-13,CL0454,PR029,AG015,AMBA,3,3601.12,0.0,10803.37,Transferencia,Completada
VT003013,2023-09-29,CL0231,PR017,AG010,NEA,5,3004.9,0.05,15024.49,Tarjeta de crédito,Completada
VT003014,2023-10-31,CL0162,PR021,AG009,NOA,2,173555.27,0.0,347110.54,Transferencia,Completada
VT003015,2024-05-08,CL0332,PR021,AG002,AMBA,1,183560.57,0.0,183560.57,Tarjeta de crédito,Completada
VT003016,2023-10-18,CL0020,PR017,AG012,Patagonia,10,2828.9,0.1,28289.03,Efectivo,Completada
VT003017,2024-07-29,CL0179,PR021,AG005,Centro,1,171213.12,0.0,171213.12,Efectivo,Completada
VT003018,2023-11-30,CL0127,PR010,AG012,Patagonia,1,17695.68,0.0,17695.68,Efectivo,Completada
VT003019,2023-03-10,CL0112,PR016,AG003,AMBA,10,7324.09,0.1,73240.92,Transferencia,Completada
VT003020,2024-09-05,CL0091,PR017,AG001,AMBA,1,3181.66,0.0,3181.66,Transferencia,Completada
VT003021,2023-09-12,CL0369,PR028,AG005,Centro,3,11593.87,0.0,34781.62,Cheque,Completada
VT003022,2023-12-14,CL0477,PR015,AG003,AMBA,1,99504.85,0.0,99504.85,Tarjeta de crédito,Completada
VT003023,2024-06-21,CL0192,PR022,AG008,NOA,1,239696.33,0.0,239696.33,Transferencia,Completada
VT003024,2023-10-17,CL0032,PR008,AG014,Cuyo,1,143129.07,0.0,143129.07,Transferencia,Completada
VT003025,2023-02-28,CL0359,PR009,AG008,NOA,1,331699.76,0.0,331699.76,Transferencia,Completada
VT003026,2023-11-13,CL0271,PR022,AG012,Patagonia,2,246697.16,0.0,493394.32,Tarjeta de crédito,Completada
VT003027,2024-12-06,CL0362,PR026,AG004,AMBA,5,21427.2,0.05,107136.0,Efectivo,Anulada
VT003028,2024-05-22,CL0326,PR018,AG009,NOA,3,2773.23,0.0,8319.69,Cheque,Completada
VT003029,2024-06-12,CL0453,PR014,AG011,Patagonia,1,73340.78,0.0,73340.78,Efectivo,Completada
VT003030,2024-05-15,CL0076,PR029,AG008,NOA,2,3609.45,0.0,7218.9,Efectivo,Completada
VT003031,2023-06-28,CL0086,PR005,AG005,Centro,1,24252.29,0.0,24252.29,Transferencia,Completada
VT003032,2023-12-07,CL0172,PR026,AG007,Centro,1,21992.66,0.0,21992.66,Transferencia,Completada
VT003033,2024-08-12,CL0246,PR024,AG008,NOA,1,46434.98,0.0,46434.98,Tarjeta de crédito,Completada
VT003034,2023-04-10,CL0465,PR024,AG002,AMBA,2,46458.7,0.0,92917.4,Tarjeta de crédito,Completada
VT003035,2023-09-06,CL0454,PR029,AG010,NEA,3,3627.98,0.0,10883.94,Transferencia,Completada
VT003036,2023-09-05,CL0439,PR026,AG014,Cuyo,3,21269.87,0.0,63809.6,Transferencia,Completada
VT003037,2023-12-14,CL0111,PR012,AG005,Centro,1,177120.45,0.0,177120.45,Cheque,Anulada
VT003038,2024-12-23,CL0365,PR015,AG008,NOA,1,96506.88,0.0,96506.88,Transferencia,Anulada
VT003039,2023-03-09,CL0191,PR016,AG009,NOA,5,7852.86,0.05,39264.29,Transferencia,Completada
VT003040,2024-02-19,CL0467,PR002,AG007,Centro,1,282669.94,0.0,282669.94,Tarjeta de crédito,Completada
VT003041,2023-06-13,CL0107,PR029,AG006,Centro,1,3566.03,0.0,3566.03,Transferencia,Completada
VT003042,2024-12-18,CL0076,PR003,AG012,Patagonia,1,186312.8,0.0,186312.8,Transferencia,Completada
VT003043,2023-04-19,CL0424,PR025,AG004,AMBA,1,27218.26,0.0,27218.26,Cheque,Completada
VT003044,2023-11-29,CL0358,PR026,AG001,AMBA,5,21012.92,0.05,105064.62,Cheque,Completada
VT003045,2024-08-01,CL0411,PR028,AG011,Patagonia,2,12392.59,0.0,24785.19,Transferencia,Completada
VT003046,2024-07-05,CL0082,PR019,AG007,Centro,3,4343.51,0.0,13030.53,Tarjeta de crédito,Completada
VT003047,2023-12-11,CL0445,PR026,AG011,Patagonia,5,20133.88,0.05,100669.39,Transferencia,Completada
VT003048,2023-10-26,CL0337,PR012,AG001,AMBA,5,170004.95,0.05,850024.74,Transferencia,Completada
VT003049,2023-11-27,CL0327,PR026,AG001,AMBA,5,20799.61,0.05,103998.06,Transferencia,Completada
VT003050,2023-08-24,CL0294,PR015,AG013,Cuyo,1,97452.08,0.0,97452.08,Transferencia,Completada
VT003051,2023-07-04,CL0381,PR029,AG002,AMBA,2,3563.85,0.0,7127.69,Transferencia,Completada
VT003052,2024-01-17,CL0205,PR006,AG010,NEA,1,11689.33,0.0,11689.33,Transferencia,Completada
VT003053,2023-08-29,CL0071,PR013,AG010,NEA,1,361068.38,0.0,361068.38,Transferencia,Completada
VT003054,2023-09-13,CL0271,PR018,AG008,NOA,5,2544.2,0.05,12721.01,Tarjeta de crédito,Completada
VT003055,2024-06-03,CL0374,PR027,AG001,AMBA,5,8139.42,0.05,40697.08,Transferencia,Completada
VT003056,2024-12-17,CL0080,PR026,AG007,Centro,5,20593.98,0.05,102969.89,Tarjeta de crédito,Anulada
VT003057,2024-04-25,CL0112,PR008,AG012,Patagonia,1,148078.33,0.0,148078.33,Cheque,Completada
VT003058,2023-03-17,CL0349,PR006,AG004,AMBA,1,12413.32,0.0,12413.32,Cheque,Completada
VT003059,2023-03-16,CL0136,PR012,AG004,AMBA,2,183067.9,0.0,366135.8,Efectivo,Completada
VT003060,2024-12-10,CL0087,PR018,AG004,AMBA,2,2845.81,0.0,5691.61,Transferencia,Completada
VT003061,2023-09-21,CL0446,PR019,AG001,AMBA,2,4584.39,0.0,9168.78,Cheque,Completada
VT003062,2023-03-31,CL0083,PR017,AG012,Patagonia,2,3090.4,0.0,6180.81,Transferencia,Completada
VT003063,2024-04-22,CL0173,PR023,AG012,Patagonia,3,115255.8,0.0,345767.41,Transferencia,Completada
VT003064,2024-05-09,CL0211,PR017,AG015,AMBA,5,2918.94,0.05,14594.7,Transferencia,Completada
VT003065,2024-05-28,CL0238,PR030,AG006,Centro,5,4108.44,0.05,20542.2,Tarjeta de crédito,Completada
VT003066,2023-08-28,CL0180,PR010,AG009,NOA,1,17438.39,0.0,17438.39,Transferencia,Completada
VT003067,2023-01-17,CL0458,PR021,AG002,AMBA,2,178226.72,0.0,356453.44,Transferencia,Completada
VT003068,2024-12-16,CL0329,PR021,AG007,Centro,1,182306.9,0.0,182306.9,Cheque,Completada
VT003069,2023-08-14,CL0179,PR010,AG007,Centro,1,18647.53,0.0,18647.53,Efectivo,Completada
VT003070,2024-06-14,CL0178,PR017,AG012,Patagonia,3,3171.56,0.0,9514.69,Transferencia,Completada
VT003071,2024-07-08,CL0253,PR016,AG011,Patagonia,3,8805.88,0.0,26417.63,Tarjeta de crédito,Completada
